time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.18,0.0,7.40455517413e-09,9.8407525515,6.28311712331,0.0,0.0,0.0,2.64337839587e-07,-1.77345118094,-0.000871767523529,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.23999999999999996,0.0,4.83166098817e-08,9.71637414789,6.28305850795,0.0,0.0,0.0,1.28293198975e-06,-2.37352225371,-0.00118806510417,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.3,0.0,2.02695906829e-07,9.55576026189,6.28298065,0.0,0.0,0.0,4.28481815886e-06,-2.98163130916,-0.0015176698068,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.36000000000000004,0.0,6.48610240392e-07,9.35836035986,6.28288274571,0.0,0.0,0.0,1.14002726535e-05,-3.60007251519,-0.00186085287193,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.4200000000000001,0.0,1.72842137107e-06,9.1234820184,6.28276397506,0.0,0.0,0.0,2.6030903204e-05,-4.23128695534,-0.00221788516644,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.48000000000000015,0.0,4.03704422699e-06,8.85028092451,6.28262350176,0.0,0.0,0.0,5.32600997845e-05,-4.87790290141,-0.0025890371588,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.5400000000000001,0.0,8.53730512553e-06,8.53774828609,6.28246047335,0.0,0.0,0.0,0.00010034906023,-5.54278209758,-0.00297457889315,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.6000000000000002,0.0,1.6708237959e-05,8.18469524003,6.28227402114,0.0,0.0,0.0,0.000177342784417,-6.22907385972,-0.0033747799625,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.6600000000000003,0.0,3.07338273767e-05,7.789733723,6.2820632603,0.0,0.0,0.0,0.00029781763811,-6.94027925898,-0.00378990948092,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.7200000000000003,0.0,5.37418847917e-05,7.35125311637,6.28182728986,0.0,0.0,0.0,0.000479811896923,-7.68032829126,-0.00422023605457,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
